H2GA07121|CORBIN, MICHAEL ALLEN|O|2|REP|66605.52|17755.19|65268.62|900|2754.76|4091.66|0|2500|100|0|2000|700|39998.33|GA|03||||||0|0|12/31/2024|0|0
H4GA03050|BENNETT, JIM MR|O|2|REP|39848.19|0|39848.19|1099.76|0|0|1700|0|0|0|0|0|38148.19|GA|03||||||0|0|09/30/2024|0|0
H4GA03068|DUGAN, MICHAEL|O|2|REP|769169.46|0|769169.46|0|0|0|0|0|0|0|0|0|705277.54|GA|03||||||63891.92|0|09/05/2024|11406.06|1000
H4GA03076|SINGLETON, PHILLIP|O|2|REP|178393.8|0|176758.28|0|0|1635.52|1595.7|0|0|0|0|0|138562.14|GA|03||||||29186.09|0|12/31/2024|23600|3700
H4GA03092|JENKINS, DAVID|O|2|REP|1351|0|1351|0|0|0|0|0|0|0|0|0|351|GA|03||||||1000|0|03/31/2024|355.48|0
H4GA03118|BLAIR, RAYMOND J JR|O|2|REP|43373.9|0|43373.9|0|0|0|10872.43|15000|0|0|0|0|17501.47|GA|03||||||0|0|04/30/2024|0|0
H4GA03126|JACK, BRIAN|O|2|REP|2296183.1|415397.47|2056006.77|0|0|240176.33|259.84|7515.71|0|0|0|7515.71|1228335.96|GA|03||||||629289.67|0|12/31/2024|3194.08|5000
H6GA03113|FERGUSON, ANDERSON DREW IV|I|2|REP|885616.08|55170.93|1245173.14|22500|418309.36|58752.3|0|0|0|0|0|0|112095.15|GA|03||||||716350|0|12/31/2024|31348.89|36200
H6GA04129|JOHNSON, HENRY C. 'HANK'|I|1|DEM|669938.25|0|622047.45|0|63785.2|111676|0|0|0|0|0|5211.2|133881.96|GA|04||||||531193.45|31.3|12/31/2024|1043.12|2500
H4GA12051|YU, EUGENE CHIN MR.|C|2|REP|66585.15|0|44230.17|0|21026.05|43381.03|4500|0|0|0|0|61000|62085.15|GA|04||||||0|0|12/31/2024|0|0
H0GA05301|WILLIAMS, NIKEMA N.|I|1|DEM|1003637.94|40300|994463.42|0|4067.13|13241.65|0|0|0|0|0|0|361641.41|GA|05||||||592323.06|0|12/31/2024|2922.65|0
H4GA06145|RICHARDSON, JERICA|C|1|DEM|115730.65|0|117933.44|0|0|-2202.79|0|5220|0|0|0|8220|110510.65|GA|06||||||0|0|06/30/2024|0|0
H4GA06152|THOMAS, MAANDISHA A|C|1|DEM|20150|0|15959.75|0|0|4520.85|0|13475|0|0|0|13475|6675|GA|06||||||0|0|12/31/2024|0|0
H8GA06393|MCBATH, LUCIA KAY MS.|I|1|DEM|2454303.29|15670.69|2235332.3|0|734303.46|953274.45|0|0|0|0|0|0|1763263.15|GA|06||||||664754.93|31.3|12/31/2024|20047.5|0
H4GA07283|CRISWELL, JEFFERSON EDWARD|C|2|REP|28099.47|0|28099.47|0|0|0|0|12783|0|7270|0|14658.29|11816.47|GA|06||||||3500|0|12/31/2024|0|0
H2GA06149|DESVIGNES, ELFREDA|C|3|W|5623.77|0|4519.79|0|0|1103.98|0|0|0|0|0|0|2462.42|GA|06||||||0|0|09/30/2024|0|0
H2GA06222|CHRISTIAN, ROBERT FRANKLIN MR. III|C|1|DEM|37360.19|0|0|0|-10983.29|26376.9|0|0|0|0|0|245220|37360.19|GA|07||||||0|0|12/31/2024|0|0
H4GA06137|ABRAHAM, SHELLY JOHN|C|1|DEM|20534.6|0|19514.49|0|0|9381.52|2100|15041.6|0|2389.5|0|13607.9|3393|GA|07||||||0|0|12/31/2023|0|0
H0GA07273|MCCORMICK, RICHARD DEAN DR.|I|2|REP|2277571.82|795519.59|1684550.99|70446.85|104802.08|697822.91|0|0|0|58200|0|0|1020787.94|GA|07||||||446100|0|12/31/2024|27786.44|8300
H4GA07275|CRISWELL, JEFF|C|2|REP|7040|0|7040|0|0|0|0|7000|0|1400|0|0|40|GA|07||||||0|0|08/19/2023|0|0
H2GA08095|BUTLER, DARRIUS MAURICE|C|1|DEM|16292.11|0|16292.11|0|0|0|0|0|0|0|0|0|16292.11|GA|08||||||0|0|12/31/2024|0|0
H4GA08117|LASTER, JUSTIN|C|1|DEM|405|0|405|0|0|0|405|0|0|0|0|0|405|GA|08||||||0|0|09/30/2024|0|0
H4GA08125|WATKINS, VINSON|C|1|DEM|5433|0|5252.81|0|0|201.19|0|0|5320|0|0|5320|112|GA|08||||||1|0|12/31/2024|0|0
H0GA08099|SCOTT, JAMES AUSTIN|I|2|REP|1239044.5|7774.56|989842.4|0|730963.45|980165.55|0|0|0|0|0|0|526832.06|GA|08||||||657150|0|12/31/2024|11700|1500
H4GA14040|CASH, TAMBREI|C|1|DEM|61660.34|0|60994.1|0|0|16.68|0|0|0|0|0|0|61472.16|GA|09||||||188.18|0|12/31/2024|1300|0
H0GA09246|CLYDE, ANDREW|I|2|REP|563056.1|0|491877.34|0|24805.35|95984.11|0|46500|0|0|0|1308863.64|389686.1|GA|09||||||126750|0|12/31/2024|1000|0
H2GA10273|FORE, JESSICA ALLISON|C|1|DEM|10742|0|12637.49|0|2987.7|-1722.16|220|0|0|0|0|0|10463|GA|10||||||0|0|06/30/2024|0|0
H4GA10113|DOHERTY, ALEXANDRA JANE|C|1|DEM|240455.79|0|224001.4|0|0|26824.85|5275|0|10000|0|0|0|225180.79|GA|10||||||0|0|12/31/2024|0|0
H4GA10071|COLLINS, MICHAEL A JR|I|2|REP|1713411.61|102821.21|1313288.15|0|197071.63|597195.09|0|0|0|0|0|286941.43|1233349.27|GA|10||||||371350|0|12/31/2024|275|2500
H2GA11230|DAZA-FERNANDEZ, ANTONIO MIGUEL|C|1|DEM|42930.37|0|42930.37|0|0|0|0|0|0|0|0|0|41025.4|GA|11||||||500|0|12/31/2024|0|0
H4GA11137|STAMPER, KATY L MISS|C|1|DEM|24987.9|0|29034.45|0|0|1514.25|5473.8|16231.67|0|0|0|16231.67|2667.99|GA|11||||||188.18|0|12/31/2024|100|0
H4GA11061|LOUDERMILK, BARRY|I|2|REP|861133.31|70787.4|958238.61|0|270089.15|172983.85|0|0|0|0|0|0|225983.42|GA|11||||||532800|1000|12/31/2024|4330|0
H4GA11129|PONS, MICHAEL LOUIS MR|C|2|REP|9452.48|0|22515.25|0|1475.51|0|0|7809.98|0|0|0|0|1642.5|GA|11||||||0|0|12/31/2024|0|0
H0GA12059|JOHNSON, ELIZABETH|C|1|DEM|31475.66|0|12957.31|0|812.98|23874.33|0|0|0|0|0|9883.1|31475.07|GA|12||||||0|0|12/31/2024|0|0
H4GA12069|JACKSON, DANIEL LAFAVIEN|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|GA|12||||||0|0|03/31/2023|0|0
H4GA12077|JONES, RASHAAD|C|1|DEM|11730|0|11730|0|0|0|0|8250|0|3576.67|0|0|3480|GA|12||||||0|0|06/30/2023|0|0
H2GA12121|ALLEN, RICHARD W|I|2|REP|1224020.6|0|908308.25|0|859244.31|1174956.66|0|0|0|0|0|1639945.28|626892.66|GA|12||||||594650|0|12/31/2024|4003.29|0
H2GA13012|SCOTT, DAVID ALBERT|I|1|DEM|1213689.84|0|1675775.09|0|636609.93|174524.68|0|50000|0|0|0|52350|77358.17|GA|13||||||1086300.01|0|12/31/2024|2000|7700
H2GA13087|BAKER, MARK|C|1|DEM|0|0|350|0|3772.76|3422.76|0|0|0|0|0|107000|0|GA|13||||||0|0|03/31/2024|0|0
H4GA02110|KAMA, ULOMA S. DR.|C|1|DEM|54190.77|0|23086.42|0|0|0|0|0|0|0|0|0|23589.45|GA|13||||||0|0|06/25/2024|0|0
H4GA13091|RENE, KAREN|C|1|DEM|67020|0|50655.39|0|0|16364.61|0|0|0|0|0|0|67020|GA|13||||||0|0|03/31/2024|0|0
H0GA04148|CRUZ, JOHSIRA|C|2|REP|5550|0|5772.63|0|0|-222.63|0|3700|0|0|0|12689.61|1850|GA|13||||||0|0|06/30/2024|0|0
H4GA14032|BRYANT, BART ALEXANDER MR|C|1|DEM|5789.77|0|1468.35|0|0|1094.72|120|0|0|0|0|0|5729.77|GA|14||||||0|0|02/14/2024|0|0
H4GA14057|HARRIS, SHAWN|C|1|DEM|3529948.79|0|3534244.34|0|0|0|0|0|0|0|0|0|3496842.07|GA|14||||||33086.72|20|12/31/2024|8849.78|0
H4GA14065|LEIGH, JOSEPH|C|1|DEM|19419.16|0|19419.16|0|0|0|3309|9060|0|650.49|0|0|7050|GA|14||||||0|0|12/20/2024|9|0
H4GA14081|HOUSTON, DERIC|C|1|DEM|7032.75|0|7385.5|0|0|-1493.23|0|0|0|0|0|0|7032.75|GA|14||||||0|0|06/30/2024|0|0
H4GA14099|BLALOCK, CLARENCE|C|1|DEM|42319.74|0|33862.93|0|200|8656.81|0|29880|0|0|0|29880|12439.74|GA|14||||||0|0|12/31/2024|0|0
H0GA06192|GREENE, MARJORIE TAYLOR|I|2|REP|8960241.51|84469.41|10062930.19|8000|1958194.38|855505.7|0|0|0|600000|350000|0|8830041.34|GA|14||||||35250|0|12/31/2024|67694.7|0
H4GU01011|SHELTON, AMANDA LEE|C|1|DEM|166380.6|0|159751.18|0|0|6629.42|0|0|0|0|0|0|166380.6|GU|00||||||0|0|12/31/2024|0|0
H4GU01029|CRUZ, GINGER|C|1|DEM|681967.18|0|682492.48|0|0|-18008.77|262500|200000|0|0|0|200000|211536.96|GU|00||||||5000|2500|12/31/2024|0|0
H8GU01020|SAN NICOLAS, MICHAEL F.Q. MR.|C|1|DEM|24442|0|39765.5|0|15610.85|287.35|0|0|0|0|0|30086.78|24442|GU|00||||||0|0|12/31/2024|0|0
H2GU01031|MOYLAN, JAMES C.|I|2|REP|288357|0|285559.21|0|1226.58|4024.37|0|0|0|0|0|0|284857|GU|00||||||3500|0|12/31/2024|0|0
H2HI02128|CASE, EDWARD|I|1|DEM|700463.15|0|891335.38|0|507530.31|316658.08|0|0|0|0|0|0|152921.51|HI|01||||||546518.02|0|12/31/2024|0|0
H2HI02581|TOKUDA, JILL NAOMI|I|1|DEM|989460.69|0|706756.02|24000|200736.04|483440.71|331.27|0|0|0|0|0|663275.85|HI|02||||||316718.53|0|12/31/2024|1218.51|17800
H2IA02111|BOHANNAN, CHRISTINA|C|1|DEM|6900996.18|188741.14|6823503.73|9000|29724.93|107217.38|12187.51|0|0|0|0|23632.73|5963508.86|IA|01||||||572002.75|27397|12/31/2024|17021.68|2090.91
H4IA01127|PAUTSCH, DAVID ALFRED|C|2|REP|43080.73|0|38382.24|0|1000|5698.49|4469.33|0|0|0|0|0|33611.4|IA|01||||||5000|0|12/31/2024|0|0
H8IA02043|MILLER-MEEKS, MARIANNETTE JANE|I|2|REP|5800753.74|850204.01|5755348.76|135856.63|328338.42|373743.4|0|42000|0|42000|0|0|2234639.1|IA|01||||||2340483.24|8000|12/31/2024|71259.38|23600
H4IA02067|ALBERTSON-CORKERY, SARAH ELAINE|C|1|DEM|510625.86|0|501481.18|0|0|9144.68|3400|0|0|0|0|0|477091.38|IA|02||||||15500|12948|12/31/2024|949|0
H0IA01174|ARENHOLZ, ASHLEY HINSON|I|2|REP|5600532.3|801620.24|3740906.41|0|68449.51|1928075.4|0|0|0|0|0|0|3253294.79|IA|02||||||1522306.52|5500|12/31/2024|12400|5000
H4IA02091|PUFFETT, JODY MARIE|C|3|UN|30406.39|0|29499.4|0|0|906.99|24992.11|0|0|0|0|0|5414.28|IA|02||||||0|0|12/31/2024|0|0
H4IA03164|VINE, MELISSA|C|1|DEM|165417.16|0|165417.16|0|0|0|310|0|0|0|0|0|163857.16|IA|03||||||1000|250|06/20/2024|3345|0
H4IA03172|BACCAM, LANON|C|1|DEM|5610180.06|737325.23|5585059.27|0|0|25120.79|0|0|0|0|0|0|4359107.59|IA|03||||||487769.44|25830|12/31/2024|42507.11|2000
H2IA03119|NUNN, ZACH|I|2|REP|5809115.93|892526.63|5857350.2|16645.19|101067.66|52833.39|0|0|0|0|0|0|2778090.39|IA|03||||||2095030|11500|12/31/2024|41268.35|11000
H4IA03180|WIEDERIEN, JOSEPH MICHAEL|C|3|IND|0|0|0|0|0|0|0|0|0|0|0|0|0|IA|03||||||0|0|09/30/2024|0|0
H2IA04141|MELTON, RYAN MICHAEL APPLETON|C|1|DEM|153144.37|0|155195.04|0|4096.89|2897.22|0|0|0|0|0|0|136824.14|IA|04||||||1920|14178.32|12/31/2024|0|0
H0IA04145|FEENSTRA, RANDALL|I|2|REP|4301278.48|132638.26|4154572.67|143335|1023688.68|1170394.49|0|0|0|0|0|0|2091313.01|IA|04||||||1973315.07|5000|12/31/2024|20517.96|14000
H4IA04139|VIRGIL, KEVIN|C|2|REP|108167.06|0|108167.06|0|0|0|1825|0|0|0|0|13963.21|104341|IA|04||||||2000|0|12/31/2024|0|0
H2ID01192|PETERSON, KAYLEE JADE|C|1|DEM|190323.14|0|187640.55|0|2708.74|5391.32|3400|0|0|0|0|0|174053.96|ID|01||||||9269.18|3600|12/31/2024|0|3100
H8ID01124|FULCHER, RUSSELL|I|2|REP|637624.63|0|626902.72|0|169286.81|180008.72|0|0|0|0|0|0|275899.51|ID|01||||||350950|0|12/31/2024|3.15|200
H4ID01149|GOMEZ, BRENDAN JOSEPH|C|3|CON|0|0|0|0|0|0|0|0|0|0|0|0|0|ID|01||||||0|0|12/31/2024|0|0
H4ID02089|ROTH, DAVID|C|1|DEM|104431.35|0|100581.05|0|0|665.77|197.64|0|0|0|0|7822.08|102146.67|ID|02||||||275|1500|12/31/2024|3390|0
H4ID02097|HIGGINS, SEAN|C|2|REP|5364.35|0|1021.34|0|0|4343.01|0|5000|0|0|0|5648.31|364.35|ID|02||||||0|0|05/01/2024|0|0
H4ID02105|CLEVELAND, SCOTT|C|2|REP|105631.7|0|106348.63|0|0|-716.93|51069.07|0|0|0|0|0|53262.76|ID|02||||||1040|0|12/31/2024|0|0
H8ID02064|SIMPSON, MICHAEL|I|2|REP|1555834.51|35085.72|1589029.24|323337.11|138400.45|105205.72|0|0|0|0|0|0|625948.79|ID|02||||||894800|0|12/31/2024|12000|0
H2IL01349|JACKSON, JONATHAN|I|1|DEM|654094.58|0|601509.69|62500|1103.2|53688.09|0|0|0|55000|0|27000|303724.26|IL|01||||||347300|0|12/31/2024|13418.52|23700
H2IL02172|KELLY, ROBIN|I|1|DEM|1923741.97|0|1355795.73|0|1447164.73|2015110.97|716.45|0|0|0|0|0|666154.78|IL|02||||||1235556.11|0|12/31/2024|14738.1|8165
H2IL03162|RAMIREZ, DELIA|I|1|DEM|1131488.61|39000|782619.54|0|118702.33|467571.4|0|0|0|0|0|0|682287.73|IL|03||||||401517.97|1000|12/31/2024|8166.95|0
H4IL03101|BOORAS, JOHN MR.|C|2|REP|38596.8|0|39492.29|0|0|150|0|29506.39|0|0|0|29506.39|9090.41|IL|03||||||0|0|11/25/2024|0|0
H8IL04134|GARCIA, JESUS|I|1|DEM|863042.92|0|852232.18|0|25024.79|35835.53|0|0|0|0|0|0|375792.56|IL|04||||||423211|0|12/31/2024|4608.48|500
H8IL04167|LOPEZ, RAYMOND|C|1|DEM|82544|0|82544|0|0|.01|0|0|0|0|0|0|81544|IL|04||||||0|1000|10/15/2024|0|0
H0IL05096|QUIGLEY, MIKE|I|1|DEM|1093681.39|0|1097958.34|0|1185460.34|1181183.39|0|0|0|0|0|0|363190.52|IL|05||||||717487.5|0|12/31/2024|250|0
H2IL05225|CRUZ, JERICO MATIAS|C|1|DEM|36006.12|0|18903.07|0|-14447.13|25.36|300|18610.18|16990.94|1573.59|17330.76|17486.59|105|IL|05||||||0|0|01/04/2025|0|0
H4IL05163|WOZNICZKA, DANIEL|C|1|DEM|304378.68|0|304378.68|0|0|0|0|0|290000|0|274457.16|15542.84|14378.68|IL|05||||||0|0|12/31/2023|0|0
H8IL05073|HANSON, TOM|C|2|REP|4990.1|0|4954.89|0|2045.88|2009.85|2390.1|0|0|4000|0|14000|2600|IL|05||||||0|0|10/20/2024|0|0
H0IL03133|HUGHES, CHARLES M|C|1|DEM|7946.72|0|2954.33|0|486.41|0|4746|0|0|21105.51|0|0|0|IL|06||||||0|0|05/07/2024|0|0
H4IL06120|AHMAD, MAHNOOR|C|1|DEM|97025.26|0|97025.26|0|0|0|0|0|0|0|0|0|97025.26|IL|06||||||0|0|08/12/2024|0|0
H8IL03102|NEWMAN, MARIE|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|IL|06||||||0|0|06/26/2023|0|0
H8IL06139|CASTEN, SEAN|I|1|DEM|3128625.05|7704.54|2488898.72|0|54416.17|694142.5|0|0|0|0|0|75694.37|1976036.77|IL|06||||||1002268.53|2000|12/31/2024|22695|5000
H2IL06090|CONFORTI, NIKI|C|2|REP|155698.74|0|150507.06|0|10.14|5201.82|0|8000|0|8000|0|9300|137673.74|IL|06||||||7900|0|12/31/2024|0|0
H0IL07167|COLLINS, KINA|C|1|DEM|860648.28|0|860672.8|0|0|-24.52|0|0|0|0|0|0|858898.28|IL|07||||||1750|0|06/30/2024|0|0
H4IL07037|DAVIS, DANNY K. MR.|I|1|DEM|863135.13|0|978044.57|0|220637.76|105728.32|0|45000|0|37500|0|66454.71|365516.01|IL|07||||||448612.85|0|12/31/2024|4001|3400
H4IL07177|CONYEARS-ERVIN, MELISSA|C|1|DEM|738802.64|0|730069.84|0|0|8732.8|0|0|0|0|0|0|723980.66|IL|07||||||12750|0|12/31/2024|34300|0
H4IL07193|BHATIA, NIKHIL|C|1|DEM|160634.85|0|161102.35|0|0|-4099.46|53697.85|0|0|0|0|0|106437|IL|07||||||500|0|12/31/2024|0|0
H4IL07201|MARSHALL, KOURI MR.|C|1|DEM|131321.9|0|131321.9|0|0|0|4800|15000|0|0|0|0|111521.9|IL|07||||||0|0|09/30/2024|0|0
H6IL08147|KRISHNAMOORTHI, S. RAJA|I|1|DEM|10897838.27|0|4973013.29|1000|11186669.45|17111494.43|0|0|0|0|0|0|8497640.82|IL|08||||||1159253|0|12/31/2024|71239|2500
H4IL08159|RICE, MARK|C|2|REP|281464.08|0|179850.32|0|0|101613.76|0|152350|0|0|0|152350|128614.08|IL|08||||||500|0|12/31/2024|0|0
H4IL09082|DONAHUE, MICHAEL|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|IL|09||||||0|0|12/31/2023|0|0
H8IL09067|SCHAKOWSKY, JANICE D|I|1|DEM|1557667.59|0|1610398.83|0|900705.42|847974.18|0|0|0|0|0|0|1049033.26|IL|09||||||503401.41|0|12/31/2024|6963.52|0
H4IL09090|COHEN, SETH ALAN|C|2|REP|12108.78|0|7900.4|0|505.09|4713.47|0|100|0|0|0|100|12008.78|IL|09||||||0|0|12/31/2024|0|0
H2IL10068|SCHNEIDER, BRADLEY S.|I|1|DEM|3855356.96|11400|2993596.24|0|109665.37|971426.09|0|0|0|0|0|0|2242846.93|IL|10||||||1597101.07|0|12/31/2024|12362|2000
H4IL10098|CARRIS, JIM|C|2|REP|680779.3|0|680779.3|0|0|0|6600|0|0|0|0|0|659770.29|IL|10||||||11700|0|12/31/2024|3450|0
H4IL11260|RASHID, QASIM|C|1|DEM|1000614.33|0|1001488.54|0|0|-874.21|3022|0|0|0|0|124248.23|992519.95|IL|11||||||5000|0|12/31/2024|38808|0
H8IL14067|FOSTER, G. WILLIAM (BILL)|I|1|DEM|3282466.22|5400|2537016.89|0|805115.33|1550564.66|0|0|0|0|8075|1017994.89|2047764.33|IL|11||||||1156151|0|12/31/2024|41820|500
H0IL11128|BANSAL, KRISHNA K|C|2|REP|0|0|0|0|22609.59|22609.59|0|0|0|0|0|35754.73|0|IL|11||||||0|0|12/31/2024|0|0
H0IL14213|EVANS, JERRY|C|2|REP|636765.02|0|636193|0|0|572.02|0|22600|0|22600|0|0|562494.4|IL|11||||||51350|0|12/31/2024|15420.51|150
H2IL11264|HATHAWAY-ALTMAN, SUSAN|C|2|REP|65113.52|0|60218.35|0|0|4895.17|0|56694.33|0|26384.82|0|30309.51|8419.19|IL|11||||||0|0|12/31/2024|0|0
H2IL11272|MERCADO, O KENT DR|C|2|REP|75181.57|0|75181.57|0|0|0|0|51318.97|0|250|0|51068.97|22031|IL|11||||||0|0|05/02/2024|10|0
H4IL12060|BOST, MICHAEL|I|2|REP|3157655.8|91921.38|3195230.92|0|389871.13|352296.01|0|0|0|0|0|0|1438593.17|IL|12||||||1581352.62|250|12/31/2024|31300|6877.16
H4IL12078|BAILEY, DARREN|C|2|REP|640198.16|0|640196.98|0|0|1.18|905|215000|0|200|0|214800|418905.58|IL|12||||||5355|0|12/31/2024|52594.49|0
H2IL13153|BUDZINSKI, NIKKI|I|1|DEM|4337253.92|119769.53|2594263.83|0|41742.26|1784732.35|0|0|0|0|0|0|2577542.24|IL|13||||||1611074.8|13215.12|12/31/2024|28662.11|14944.79
H4IL13241|LOYD, JOSHUA|C|2|REP|90607.54|0|88886.09|0|0|369.38|17672.46|0|0|0|0|0|71948|IL|13||||||750|55|12/31/2024|0|0
H4IL13258|CLATTERBUCK, THOMAS|C|2|REP|45595.81|0|42938.72|0|0|0|44500.57|0|0|0|0|0|1095.24|IL|13||||||0|0|04/04/2024|0|0
H8IL14174|UNDERWOOD, LAUREN|I|1|DEM|4158558.79|230488.24|3890542.92|0|787086.15|1055102.02|419.39|0|0|0|0|0|3321444.51|IL|14||||||509056.16|0|12/31/2024|40067.39|3500
H2IL16081|LOMBARDI, JACK MR II|C|2|REP|511.42|0|0|0|0|511.42|222.42|0|0|0|0|0|289|IL|14||||||0|0|06/30/2023|0|0
H4IL11245|KIM, CHARLES|C|2|REP|85421.44|0|85633.7|0|0|0|0|81754.67|0|19665.45|0|63997.17|3666.77|IL|14||||||0|0|12/31/2024|0|0
H4IL14140|LEIV, MATTHEW|C|2|REP|63209.62|0|62433.09|0|0|776.53|35073.62|0|0|0|0|0|28136|IL|14||||||0|0|09/30/2023|250|0
H8IL16153|MARTER, JAMES THOMAS|C|2|REP|326753.53|0|322950.05|150|240.36|4043.84|770.8|1512.47|0|9712.47|0|31358.77|302665.26|IL|14||||||21425|0|12/31/2024|0|0
H0IL15129|MILLER, MARY|I|2|REP|1595994.35|44167.95|1259724.31|0|309986.3|646256.34|0|0|0|0|0|0|1365291.97|IL|15||||||153231.11|0|12/31/2024|4265|0
H6IL18088|LAHOOD, DARIN MCKAY|I|2|REP|3753031.58|511490.3|2196437.36|0|3964688.85|5521283.07|0|0|0|0|0|0|984780.67|IL|16||||||2139954.83|0|12/31/2024|9810|9050
H2IL17147|SORENSEN, ERIC|I|1|DEM|5046501.25|201999.03|4974635|0|40928.03|112794.28|0|0|0|0|0|0|3415548.03|IL|17||||||1314865.36|17000|12/31/2024|39955.22|4000
H4IL17085|ESTRADA, RAFAEL|C|2|REP|94758.03|0|94758.03|0|0|0|19147.98|45682|0|45682|0|0|28728.05|IL|17||||||1200|0|02/29/2024|0|0
H4IL17093|CROWL, SCOT ALAN MR.|C|2|REP|135837.35|0|129306.26|0|0|6531.09|100|129044.85|0|54.5|0|-.5|5942.5|IL|17||||||0|750|10/04/2024|0|0
H4IL17101|MCGRAW, JOE|C|2|REP|1510548.9|275410.61|1508956.03|0|0|1592.87|0|0|0|0|0|0|944499.02|IL|17||||||290638.86|0|12/31/2024|5340|1250
H0IN01150|MRVAN, FRANK J.|I|1|DEM|3196274.92|66655|3162106.15|0|54290.95|88459.72|0|0|0|0|0|0|1936701.11|IN|01||||||1179603.49|10000|12/31/2024|3606.76|7000
H4IN01194|RUIZ, DAVID BEN|C|2|REP|2750|0|3260.19|0|-320.65|-830.84|0|2000|0|410|0|1590|750|IN|01||||||0|0|03/31/2024|0|0
H4IN01210|NIEMEYER, RANDELL C.|C|2|REP|1107288.15|303808.49|1081043.78|0|0|26244.37|0|0|0|0|0|0|521644.97|IN|01||||||276642.23|5000|12/31/2024|1000|0
H4IN01244|MISKUS, DAKOTAH|C|3|LIB|0|0|0|0|0|0|0|0|0|0|0|0|0|IN|01||||||0|0|10/27/2024|0|0
H4IN02192|CAMP, LORI ANN MS.|C|1|DEM|130984.6|0|131331.75|0|0|-12218|0|0|0|0|0|0|126229.6|IN|02||||||0|4755|12/31/2024|0|0
H2IN02295|YAKYM, RUDY C. III|I|2|REP|3726754.51|749554.89|3265287.94|0|148112.73|609579.3|0|0|0|0|0|0|2241307.75|IN|02||||||730897.16|0|12/31/2024|136385.59|6750
H4IN03182|GOSS, PHIL|O|1|DEM|260098.72|1286.87|256767.59|0|0|3331.13|4000|250300|0|0|0|250300|4279|IN|03||||||230|0|12/31/2024|0|0
H4IN03240|ADOLPH, KILEY DR.|O|1|DEM|47977.01|200|53005.94|0|0|-5028.93|0|0|0|0|0|0|47777.01|IN|03||||||0|0|12/31/2024|0|0
H4IN03133|FELKER, MICHAEL|O|2|REP|24887.94|0|24314.03|0|0|477.11|9683.25|0|0|0|0|0|15204.69|IN|03||||||0|0|12/31/2024|0|0
H4IN03141|ZAY, ANDREW|O|2|REP|747427.41|0|746922.49|0|0|504.92|0|100000|0|0|0|100000|559924.27|IN|03||||||86750|0|12/31/2024|63675|2700
H4IN03158|DAVIS, WENDY|O|2|REP|1061226.96|171627.08|1061179.87|0|0|47.09|3622.94|263200|0|0|0|266454.86|537009.79|IN|03||||||85725|0|12/31/2024|134874.3|12200
H4IN03166|KENWORTHY, JON MICHAEL MR.|O|2|REP|84740.84|0|84740.84|0|0|0|68261.7|0|0|0|0|0|15518.3|IN|03||||||0|0|06/30/2024|0|0
H4IN03190|WHALEN, ERIC|O|2|REP|5202.38|0|4280.79|325|0|833.25|100|0|0|40.21|0|0|5102.38|IN|03||||||0|0|06/30/2024|0|0
H4IN03208|BUCHER, GRANT MR.|O|2|REP|105164.65|0|105271.71|0|0|0|6333.73|8885.16|0|0|0|1000|89945.76|IN|03||||||0|0|09/30/2024|13200|0
H4IN03232|SMITH, TIM|O|2|REP|1344166.48|0|1342821.27|0|0|1345.21|11735.81|1114000|0|0|0|1114000|212193.4|IN|03||||||485.45|0|12/31/2024|24369|0
H6IN03229|BANKS, JAMES E HON.|I|2|REP|7288500.99|1234991.51|6010627.68|3072.86|1335483.41|2613356.72|0|0|0|0|0|151180|4534399.13|IN|03||||||1432093.06|850|12/31/2024|181118.04|4950
H4IN04230|GIRN, RIMPI KAUR|C|1|DEM|42164.2|0|41608.33|0|1702.36|1444.14|2500|0|0|0|0|0|39664.2|IN|04||||||0|0|03/31/2024|0|0
H4IN04255|HOLDER, DERRICK ROSS|C|1|DEM|8116.13|0|5023.03|0|154.81|3247.91|0|259.6|0|0|0|409.6|2587.06|IN|04||||||0|1050|10/16/2024|0|0
H2IN04168|BOOKWALTER, CHARLES|C|2|REP|181148.64|0|155005.84|0|1505.99|27648.79|5000|60000|0|10000|0|50000|115798.64|IN|04||||||0|0|10/03/2024|4300|0
H4IN04248|HAGGARD, CRAIG|C|2|REP|95982.05|0|35339.63|0|0|60642.42|0|0|0|0|0|0|70682.05|IN|04||||||25300|0|12/31/2024|0|0
H8IN04199|BAIRD, JAMES R DR.|I|2|REP|618942.74|0|745075.16|0|340742.15|214609.73|0|200000|0|160000|0|210000|128381.78|IN|04||||||289600|155.75|12/31/2024|1070|1500
H4IN05278|PFENNINGER, RYAN SETH MR.|C|1|DEM|110598|0|110598|0|0|0|0|92500|0|3085.36|0|89414.64|18098|IN|05||||||0|0|12/31/2024|125|0
H4IN05286|PICKETT, DEBORAH A|C|1|DEM|44921.88|0|40146.03|0|0|4268.81|10716|0|0|0|0|0|33605.88|IN|05||||||600|0|12/31/2024|0|0
H0IN05326|SPARTZ, VICTORIA|I|2|REP|1982203.38|59015.51|3300531.66|5140|1576378.46|258050.18|1500|700000|0|1137000|0|700000|999237.28|IN|05||||||196150|3300|12/31/2024|14450|3550
